279447,5419.439999999999
279448,1564.5999999999985
279449,14222.0
279450,6280.199999999997
279451,1538.6000000000004
279452,3449.3199999999997
279453,2266.84
279454,2302.2800000000007
279455,1229.8400000000001
279456,10284.800000000003
279457,2926.24
279458,2676.3600000000006
279459,3223.600000000002
279460,2576.159999999996
279461,2246.4799999999996
279462,2213.5599999999977
279463,17179.600000000006
279464,7147.4000000000015
279465,14799.600000000006
279466,3040.24
279467,6894.5999999999985
279468,7977.0
279469,5893.399999999998
279470,2146.959999999999
279471,5141.799999999999
279472,625.56
279473,780.5199999999995
279474,10720.799999999996
279475,7071.600000000002
279476,11792.800000000003
279477,1209.2799999999988
279478,4671.840000000004
279479,13657.199999999997
279480,2141.16
279481,4106.760000000002
279482,1455.960000000001
279483,311.75999999999976
279484,2660.119999999999
279485,7339.040000000001
279486,713.0
279487,7872.0
279488,23935.0
279489,8812.319999999992
279490,4774.68
279491,19140.04
279492,2874.6399999999994
279493,1770.239999999998
279494,18290.399999999994
279495,2064.399999999998
279496,1560.6800000000003
279497,1186.6800000000003
279498,22516.799999999996
279499,15747.600000000006
279500,2535.3999999999996
279501,516.7200000000012
279502,874.1199999999999
279503,4749.600000000002
279504,3362.84
279505,1338.3600000000006
279506,11486.400000000001
279507,3911.2000000000007
279508,1427.3999999999978
279509,2346.7199999999993
279510,2242.880000000001
279511,589.1600000000008
279512,2361.0
279513,1312.3199999999997
279514,493.5199999999995
279515,2273.399999999998
279516,3088.84
279517,807.5999999999995
279518,4492.959999999999
279519,1101.960000000001
279520,4836.040000000001
279521,2175.6399999999994
279522,1142.0
279523,17839.6
279524,3651.0
279525,2689.040000000001
279526,10579.200000000004
279527,697.6400000000003
279528,477.48
279529,1615.199999999999
279530,1415.2799999999988
279531,1407.960000000001
279532,2655.600000000002
279533,782.2399999999998
279534,10368.0
279535,2099.119999999999
279536,1010.4400000000005
279537,480.3600000000001
279538,4060.4799999999996
279539,13310.199999999997
279540,7290.959999999999
279541,4521.279999999999
279542,1151.7600000000002
279543,4587.800000000001
279544,1870.08
279545,7786.0
279546,21521.200000000004
279547,4445.3200000000015
279548,1942.3199999999997
279549,1682.7999999999993
279550,2433.84
279551,2739.239999999998
279552,2689.199999999999
279553,1019.8000000000011
279554,779.960000000001
279555,968.8800000000001
279556,1071.199999999999
279557,427.44000000000005
279558,8030.200000000001
279559,821.960000000001
279560,1893.6000000000004
279561,10460.199999999997
279562,4884.32
279563,2373.0
279564,1225.6000000000004
279565,4320.0
279566,1721.0400000000009
279567,1755.2799999999988
279568,1784.2399999999998
279569,1824.8400000000001
279570,461.3600000000001
279571,843.8800000000001
279572,486.15999999999985
279573,1738.199999999997
279574,2128.3999999999996
279575,10468.599999999999
279576,2042.119999999999
279577,5940.0
279578,2965.040000000001
279579,1262.2800000000007
279580,557.2399999999998
279581,793.0
279582,2148.920000000002
279583,609.1599999999999
279584,13819.800000000003
279585,925.6400000000003
279586,8542.0
279587,1517.5599999999977
279588,3541.4799999999996
279589,2833.2000000000007
279590,1359.6399999999994
279591,3336.079999999998
279592,11466.600000000006
279593,6913.800000000003
279594,3104.880000000001
279595,3014.4799999999996
279596,1786.800000000001
279597,8343.800000000003
279598,400.7600000000002
279599,446.0
279600,927.3199999999997
279601,1795.079999999998
279602,2551.7999999999956
279603,5145.399999999998
279604,5016.0
279605,2020.880000000001
279606,4360.68
279607,12149.800000000003
279608,1224.2800000000007
279609,4851.920000000002
279610,1866.3199999999997
279611,9597.0
279612,4749.600000000002
279613,31262.199999999997
279614,4102.799999999996
279615,1459.5200000000004
279616,369.2399999999998
279617,2153.720000000001
279618,2392.040000000001
279619,20637.399999999994
279620,1259.199999999999
279621,7786.799999999996
279622,680.0
279623,886.0799999999999
279624,2244.6800000000003
279625,3344.0
279626,378.96000000000004
279627,354.3600000000006
279628,1346.119999999999
279629,12065.199999999997
279630,3753.159999999996
279631,22359.800000000003
279632,12665.199999999997
279633,18314.800000000003
279634,-1143.12
279635,2470.920000000002
279636,2459.6800000000003
279637,5107.439999999999
279638,1181.4400000000005
279639,738.4000000000005
279640,1116.8399999999992
279641,3104.7999999999993
279642,673.0800000000004
279643,1733.1599999999999
279644,821.7200000000003
279645,1262.2800000000007
279646,9383.599999999999
279647,973.8400000000001
279648,1646.6399999999994
279649,3683.720000000001
279650,1682.7999999999993
279651,1707.199999999999
279652,7071.600000000002
279653,7448.319999999992
279654,3568.5600000000013
279655,4429.32
279656,1262.960000000001
279657,1351.119999999999
279658,4184.399999999998
279659,2863.84
279660,2506.0
279661,893.1199999999999
279662,7871.399999999998
279663,2676.3600000000006
279664,6468.32
279665,6958.800000000003
279666,1583.92
279667,3336.079999999998
279668,7509.600000000002
279669,7027.880000000005
279670,1372.920000000002
279671,2569.3199999999997
279672,9055.720000000001
279673,1268.3999999999996
279674,7262.040000000001
279675,3453.600000000002
279676,4169.68
279677,13401.199999999997
279678,1784.2399999999998
279679,696.1199999999999
279680,3761.600000000002
279681,11874.0
279682,1262.960000000001
279683,8798.200000000004
279684,1888.3999999999978
279685,1925.5200000000004
279686,6176.68
279687,6875.799999999996
279688,1733.8800000000047
279689,369.2399999999998
279690,1897.3600000000006
279691,561.1199999999999
279692,3002.600000000002
279693,8898.200000000004
279694,4039.4399999999987
279695,1896.9599999999991
279696,2587.399999999998
279697,2699.24
279698,1210.6400000000003
279699,1989.7600000000002
279700,1312.92
279701,7571.4000000000015
279702,5235.959999999999
279703,4604.560000000001
279704,2780.760000000002
279705,16071.799999999996
279706,15288.599999999999
279707,1037.4000000000005
279708,306.40000000000055
279709,1341.6799999999985
279710,1770.239999999998
279711,1215.6800000000003
279712,7415.399999999998
279713,659.8400000000001
279714,4354.0
279715,5149.199999999997
279716,6628.080000000002
279717,892.1199999999999
279718,7013.0
279719,1114.2800000000007
279720,5355.639999999999
279721,2937.6799999999985
279722,1458.1600000000008
279723,2027.4400000000023
279724,2392.040000000001
279725,8364.520000000004
279726,393.3600000000006
279727,1181.1600000000008
279728,930.6400000000003
279729,2606.0
279730,1011.880000000001
279731,892.1199999999999
279732,4665.799999999996
279733,1095.5199999999995
279734,1204.3199999999997
279735,1209.2799999999988
279736,374.2000000000003
279737,10463.680000000008
279738,1323.6000000000004
279739,13768.200000000004
279740,628.0800000000004
279741,4282.32
279742,8008.200000000001
279743,4290.199999999999
279744,7916.199999999997
279745,1868.4799999999996
279746,1821.960000000001
279747,702.2799999999997
279748,4418.840000000004
279749,10463.680000000008
279750,9465.560000000001
279751,16473.0
279752,4554.880000000005
279753,1530.4400000000023
279754,340.7999999999997
279755,1173.3599999999997
279756,797.039999999999
279757,1794.5200000000004
279758,9858.399999999998
279759,2141.16
279760,2660.119999999999
279761,1261.4000000000005
279762,15206.479999999996
279763,6406.799999999999
279764,1260.3199999999997
279765,16975.36
279766,469.44000000000005
279767,321.3199999999997
279768,2506.279999999999
279769,7145.559999999998
279770,1673.7600000000002
279771,1041.0
279772,1447.6800000000003
279773,6261.799999999996
279774,5537.720000000001
279775,1103.6800000000003
279776,356.9200000000001
279777,1287.2399999999998
279778,1782.920000000002
279779,1620.960000000001
279780,7435.200000000001
