40092,516.2799999999988
40093,6145.800000000003
40094,590.5999999999995
40095,6028.079999999998
40096,4007.5999999999985
40097,2463.600000000002
40098,4325.159999999996
40099,2555.5599999999977
40100,6991.600000000002
40101,661.44
40102,1606.1199999999953
40103,2241.0
40104,1417.4400000000023
40105,1251.800000000001
40106,1773.92
40107,8124.720000000001
40108,1293.88
40109,705.6800000000003
40110,5866.440000000002
40111,1085.3599999999997
40112,1770.920000000002
40113,1574.0
40114,8258.0
40115,927.9200000000001
40116,2795.84
40117,5694.799999999996
40118,20311.0
40119,-1347.0
40120,7266.520000000004
40121,1454.880000000001
40122,5104.279999999999
40123,13951.799999999996
40124,8863.800000000003
40125,24140.199999999997
40126,18166.600000000006
40127,1187.7600000000002
40128,1933.0
40129,1669.7200000000012
40130,5505.5999999999985
40131,9474.8
40132,1765.4799999999996
40133,1189.3200000000015
40134,1239.2399999999998
40135,11167.399999999994
40136,1842.039999999999
40137,2417.5200000000004
40138,2007.079999999998
40139,867.7600000000002
40140,1027.039999999999
40141,1239.0400000000009
40142,4297.840000000004
40143,1760.039999999999
40144,6268.200000000001
40145,1475.0
40146,2658.119999999999
40147,2833.2800000000007
40148,8933.800000000003
40149,6431.0
40150,4193.840000000004
40151,7916.4000000000015
40152,2304.0
40153,13097.0
40154,1828.4399999999987
40155,5352.5999999999985
40156,4469.760000000002
40157,4564.279999999999
40158,2746.4000000000015
40159,2621.24
40160,556.0800000000004
40161,5666.560000000001
40162,1940.8400000000001
40163,8374.199999999997
40164,10283.0
40165,6483.479999999996
40166,746.5199999999995
40167,5681.4000000000015
40168,3179.600000000002
40169,2746.4799999999996
40170,3010.800000000003
40171,3123.3199999999997
40172,1475.880000000001
40173,1582.6399999999994
40174,2548.920000000002
40175,1927.7600000000002
40176,4635.880000000005
40177,17836.600000000006
40178,2899.6799999999985
40179,2563.800000000003
40180,2734.16
40181,1528.92
40182,4553.0
40183,7663.0
40184,25367.799999999996
40185,669.8000000000011
40186,1615.199999999999
40187,3280.800000000003
40188,2385.4799999999996
40189,926.9200000000001
40190,11714.399999999998
40191,1840.199999999999
40192,948.8800000000001
40193,1095.2799999999988
40194,1303.6800000000003
40195,1312.2399999999998
40196,2169.4799999999996
40197,676.5599999999995
40198,9285.199999999997
40199,2092.199999999999
40200,4429.959999999999
40201,1046.92
40202,765.6399999999994
40203,12788.200000000004
40204,167.16000000000008
40205,1010.4400000000005
40206,3853.4000000000015
40207,655.1999999999998
40208,1784.2399999999998
40209,3691.279999999999
40210,849.6400000000003
40211,3327.920000000002
40212,3801.040000000001
40213,1216.6800000000003
40214,380.6399999999994
40215,13332.800000000003
40216,933.1599999999999
40217,812.2399999999998
40218,4322.32
40219,953.4800000000005
40220,4512.0
40221,12411.799999999996
40222,1050.2399999999998
40223,4600.32
40224,8181.199999999997
40225,9597.0
40226,1080.960000000001
40227,551.5599999999995
40228,929.960000000001
40229,3498.239999999998
40230,8893.599999999999
